MRP - PO Suggestion
+----------+----+----------+-----------------------------------+------------------+--------------+----------+----------------------------------------+----+-------------------------+-----------------------+-----+-----------------+----+------------+---+----+----------+---+---+----------+---+------------------+----------------------------------------+---------+----------+----------+----------+----------+-------+----------+---------+----------+----------------------+
|Purch.doc.|Item|Vendor    |Vendor Name                        |Material          |      Quantity|Deliv.date|Material description                    |Plnt|Exception message        |Excep.msg.             |Curr.|        Net price|OPUn|     GR Qty.|ABC| PDT|SafetyTime|GRT|IPT|Ship Date |PGr|Purch. gp.        |Item text                               |Del. text|PO creatio|ETD.Seq.nu|ETD       |Confirmed.|Invoice|Last chang|User name|ETD Status|ETD Status Text       |
|4700012524| 350|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |906-0965410       |   11,520.000 |02/10/2023|2.5/5GHZ PCB ANTENNA WHITE 35M          |461A|Reschedule in (02/03/23) |                       |USD  |        0.193011 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 360|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |906-0966410       |   11,520.000 |02/10/2023|2.5/5GHZ PCB ANTENNA RED 40MM           |461A|Reschedule in (02/03/23) |                       |USD  |        0.196950 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 370|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |906-0967410       |   11,520.000 |02/10/2023|2.5/5GHZ PCB ANTENNA BLUE 95MM          |461A|Reschedule in (02/03/23) |                       |USD  |        0.187052 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 380|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |909-5100002       |   34,000.000 |02/10/2023|SMD AUDIO DAC 16/24/32BIT 384KHZ TSSOP20|461A|Cancel process           |                       |USD  |        0.302697 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 390|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |911-1084751       |   78,000.000 |02/10/2023|SMD TRANS NPN 45V 0.1A SOT-23           |461A|Reschedule in (01/23/23) |                       |USD  |        0.006020 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 400|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |911-1084751       |   69,000.000 |02/10/2023|SMD TRANS NPN 45V 0.1A SOT-23           |461A|Reschedule in (02/02/23) |                       |USD  |        0.006020 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 410|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |913-0015801       |   34,500.000 |02/10/2023|SMD#IND#1.5UH#30%#0R02#3A6#5X5X4        |461A|Reschedule out (07/04/23)|                       |USD  |        0.027977 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 420|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |913-0018611       |   32,000.000 |02/10/2023|SMD IND 1.8UH 10%  0603                 |461A|Reschedule out (07/01/23)|                       |USD  |        0.024947 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 430|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |913-0022821       |   84,000.000 |02/10/2023|SMD#IND#2.2UH#30%#0R035#4A9#4X4X3       |461A|Reschedule out (07/03/23)|                       |USD  |        0.025553 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 440|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |913-0033832       |   76,500.000 |02/10/2023|SMD IND 3.3UH 30% 0R035 3A8 5X5X4       |461A|Reschedule out (06/01/23)|                       |USD  |        0.029896 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 450|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |914-0850500       |   44,400.000 |02/10/2023|*C*SMD XFRMR HIGH SPEED LAN ARRAY 16DIL |461A|Reschedule out (07/03/23)|                       |USD  |        0.136350 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 460|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |916-2060010       |   24,000.000 |02/10/2023|LED RED/BLUE 631/470NM 0603 TR          |461A|Reschedule in (02/03/23) |                       |USD  |        0.029328 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 470|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |933-1005501       |   30,000.000 |02/10/2023|SMD 100NH 5% HIGH FREQ IND 040          |461A|Reschedule in (02/02/23) |                       |USD  |        0.002010 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 480|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |933-2200351       |  210,000.000 |02/10/2023|SMD FERRITE BEAD 220 OHM 25% 0          |461A|Reschedule in (02/02/23) |                       |USD  |        0.000980 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 490|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |933-2210751       |   30,000.000 |02/10/2023|SMD FERRITE BEAD 220R 25% 0A7           |461A|Reschedule in (02/02/23) |                       |USD  |        0.004929 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 500|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |933-4700320       |   46,000.000 |02/10/2023|SMD IND 470NH 30% 0R036 2A55 1          |461A|Reschedule in (02/01/23) |                       |USD  |        0.031310 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 510|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |937-1010501       |  105,000.000 |02/10/2023|SMD RES 100 OHM 5% 0.05W 0201           |461A|Cancel process           |                       |USD  |        0.000197 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 520|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |937-3620101       |   60,000.000 |02/10/2023|SMD RES 3.6K OHM 1% 0.05W 0201          |461A|Reschedule in (01/23/23) |                       |USD  |        0.000237 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 530|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |938-1020501       |  220,000.000 |02/10/2023|SMD#RES#1K#OHM#5%#0.0625W#0402          |461A|Cancel process           |                       |USD  |        0.000141 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 540|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |938-1820501       |  170,000.000 |02/10/2023|SMD RES 1.8K OHM 5% 0.0625W 04          |461A|Cancel process           |                       |USD  |        0.000141 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 550|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |938-2210501       |   40,000.000 |02/10/2023|SMD#RES#220#OHM#5%#0.0625W#0402         |461A|Cancel process           |                       |USD  |        0.000141 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 560|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |938-3130192       |   60,000.000 |02/10/2023|SMDÂ#RESÂ#31.6KÂ#OHMÂ#1%Â#0.0625WÂ#0402 |461A|Cancel process           |                       |USD  |        0.000153 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 570|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |938-3340101       |   30,000.000 |02/10/2023|SMD RES 330K OHM 1% 0.0625W 0402        |461A|Cancel process           |                       |USD  |        0.000156 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 580|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |947-0042001       |   75,000.000 |02/10/2023|SMD CER CAP 0.4PF 0.05PF 25V NP0 0201 HF|461A|Cancel process           |                       |USD  |        0.004242 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 590|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |947-0102601       |   30,000.000 |02/10/2023|SMD CER CAP 1PF 0.1PF 25V NP0 0201      |461A|Cancel process           |                       |USD  |        0.000721 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 600|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |947-0222001       |   45,000.000 |02/10/2023|SMD CER CAP 2.2PF 0.1PF 25V NP0 0201 HF |461A|Cancel process           |                       |USD  |        0.001118 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 610|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |947-0222001       |   60,000.000 |02/10/2023|SMD CER CAP 2.2PF 0.1PF 25V NP0 0201 HF |461A|Cancel process           |                       |USD  |        0.001118 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 620|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |947-0822001       |   45,000.000 |02/10/2023|SMD CER CAP 8.2PF 0.1PF 25V NP0 0201 HF |461A|Cancel process           |                       |USD  |        0.001595 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 630|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |947-0902403       |   60,000.000 |02/10/2023|SMD#CER#CAP#9PF#0.5PF#25V#NP0#0201      |461A|Cancel process           |                       |USD  |        0.000432 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 640|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |947-1031624       |  465,000.000 |02/10/2023|SMD CER CAP 10nF 10% 10V X7R 0201       |461A|Cancel process           |                       |USD  |        0.000341 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 650|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |947-1040613       |  405,000.000 |02/10/2023|SMD CER CAP 100nF 10% 6.3V X5R          |461A|Cancel process           |                       |USD  |        0.000340 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 660|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |947-1040613       |1,260,000.000 |02/10/2023|SMD CER CAP 100nF 10% 6.3V X5R          |461A|Cancel process           |                       |USD  |        0.000340 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 670|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |947-1041613       |  135,000.000 |02/10/2023|SMD CER CAP 100nF 10% 10V X5R 0201      |461A|Cancel process           |                       |USD  |        0.000313 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012524| 680|MROCLOUD  |CLOUD NETWORK TECHNOLOGY SINGAPORE |947-1050716       |  495,000.000 |02/10/2023|SMD CER CAP 1uF 20% 6.3V X5R 0          |461A|Reschedule out (07/04/23)|                       |USD  |        0.000807 |PC  |      0.000 |   |  0 |          | 0 | 0 |02/10/2023|M64|MILANA M. DE SOUZA|                                        |         |12/08/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
